,Region,Year,Gender,Nationality,Population estimates
496,4,0.4166666666666667,1.0,1.0,0.06254258209887625
497,10,0.8333333333333334,1.0,1.0,0.12591978070606022
498,4,0.6666666666666666,0.0,0.0,0.006811956566922476
499,1,0.75,1.0,1.0,0.05691371138424582
500,5,0.5833333333333334,1.0,0.0,0.09222733526789834
501,7,0.08333333333333333,1.0,1.0,0.4596932703258306
502,4,0.75,0.0,1.0,0.06809008433724639
503,9,0.5,0.0,1.0,0.030840421382574233
504,12,0.16666666666666666,0.0,1.0,0.06956768869600236
505,3,0.25,0.0,0.0,0.10485861195403152
506,10,0.9166666666666666,1.0,0.0,0.08601974600653248
507,2,0.5,1.0,0.0,0.14440339660321988
508,1,0.08333333333333333,0.0,1.0,0.046704326120135836
509,3,0.08333333333333333,0.0,0.0,0.0950086041267379
510,12,0.5,1.0,0.0,0.05712892510768793
511,8,0.8333333333333334,0.0,1.0,0.051679006078166216
512,10,0.16666666666666666,0.0,1.0,0.10296060380126398
513,11,0.16666666666666666,0.0,1.0,0.5004963182238559
514,2,0.5,0.0,0.0,0.02520211664171072
515,7,0.5,0.0,1.0,0.5258841672570304
516,8,0.0,1.0,1.0,0.04033282065297023
517,3,0.75,0.0,1.0,0.39280130732018526
518,12,1.0,0.0,1.0,0.08891363355352941
519,2,0.0,0.0,1.0,0.15620949080727847
520,3,0.6666666666666666,1.0,1.0,0.39879132435155074
521,5,0.75,1.0,0.0,0.07945042080179199
522,1,1.0,0.0,1.0,0.06061391336085121
523,12,0.9166666666666666,1.0,1.0,0.08866245260507367
524,9,0.08333333333333333,0.0,0.0,0.00028980149334739
525,4,0.75,1.0,0.0,0.04258372034951888
526,3,0.9166666666666666,0.0,1.0,0.41248599268214375
527,4,0.08333333333333333,0.0,1.0,0.05522472587520493
528,11,0.5833333333333334,0.0,0.0,0.29793745653346115
529,12,0.25,1.0,1.0,0.072767297655615
530,6,1.0,0.0,1.0,0.19607827529490912
531,8,0.16666666666666666,0.0,0.0,0.0058523392110264895
532,1,0.5833333333333334,0.0,1.0,0.054287809144932295
533,11,0.25,1.0,0.0,0.8306155967449071
534,11,0.25,1.0,1.0,0.5248915308093186
535,9,0.3333333333333333,1.0,1.0,0.02957125004090535
536,9,1.0,0.0,0.0,0.002844948535912832
537,2,0.5833333333333334,0.0,1.0,0.18644082787117955
538,5,0.08333333333333333,1.0,1.0,0.1088486154239843
539,12,0.0,1.0,1.0,0.06773277059366853
540,8,0.8333333333333334,1.0,0.0,0.03963028051192564
541,9,0.75,1.0,1.0,0.033479000594638465
542,1,0.75,0.0,1.0,0.0568055148958852
543,4,0.8333333333333334,0.0,1.0,0.06995359933159924
544,0,0.16666666666666666,0.0,1.0,0.02503849524923076
545,11,0.75,1.0,0.0,0.852133136515961
546,8,0.3333333333333333,1.0,0.0,0.034040030342186875
547,9,0.16666666666666666,0.0,0.0,0.0005678104539034315
548,6,0.5833333333333334,1.0,1.0,0.17256425972227996
549,1,0.9166666666666666,0.0,0.0,0.004349086093449336
550,2,0.9166666666666666,1.0,0.0,0.12481128262367346
551,4,0.5,0.0,0.0,0.007122394992654726
552,3,0.75,1.0,1.0,0.40889840939369576
553,7,0.16666666666666666,0.0,1.0,0.4700645081025019
554,2,0.25,1.0,1.0,0.16660962028928852
555,5,0.25,1.0,0.0,0.08013969434344631
556,5,0.3333333333333333,1.0,1.0,0.11801377190942038
557,11,0.75,0.0,1.0,0.5989916794836757
558,2,0.6666666666666666,1.0,1.0,0.18820764409664334
559,9,0.16666666666666666,1.0,1.0,0.027818584854791172
560,11,0.6666666666666666,1.0,1.0,0.5958843470931554
561,1,0.5,0.0,0.0,0.00431606700163356
562,4,0.6666666666666666,1.0,1.0,0.06701490015999519
563,0,0.9166666666666666,0.0,1.0,0.03273636584210329
564,12,0.8333333333333334,1.0,0.0,0.05483291897321238
565,5,0.9166666666666666,0.0,1.0,0.14099948201299714
566,2,0.16666666666666666,0.0,0.0,0.02172626760146074
567,10,0.75,1.0,0.0,0.09053923419881679
568,3,0.16666666666666666,1.0,0.0,0.3993438045128254
569,3,0.8333333333333334,1.0,0.0,0.5087201357792226
570,7,0.75,1.0,1.0,0.5641081882335877
571,6,0.9166666666666666,1.0,0.0,0.1584789637429735
572,9,0.25,0.0,0.0,0.0010147474466955407
573,11,0.75,1.0,1.0,0.6109587417603363
574,12,0.3333333333333333,1.0,0.0,0.04654866468729004
575,6,0.5,0.0,0.0,0.055881569951683044
576,5,0.4166666666666667,0.0,0.0,0.02704116213052152
577,4,0.4166666666666667,0.0,0.0,0.006676932066461536
578,2,0.8333333333333334,1.0,0.0,0.1359988584828258
579,6,0.8333333333333334,0.0,0.0,0.053536035179483826
580,10,0.8333333333333334,1.0,0.0,0.09610796299621135
581,1,0.75,0.0,0.0,0.003926323792879492
582,10,0.5,1.0,0.0,0.11219651548344815
583,6,0.9166666666666666,0.0,1.0,0.19173361140125655
584,3,1.0,1.0,0.0,0.5160754332945064
585,9,0.5,1.0,0.0,0.01976929678473645
586,4,0.6666666666666666,1.0,0.0,0.04400737387075443
587,5,0.75,0.0,1.0,0.13398498869538325
588,1,0.16666666666666666,0.0,1.0,0.047785701377102495
589,9,0.75,0.0,1.0,0.03313790158364871
590,7,0.8333333333333334,0.0,0.0,0.33579178160700973
591,1,0.9166666666666666,0.0,1.0,0.05939987210998188
592,7,0.6666666666666666,1.0,0.0,0.8357220582568808
593,10,0.08333333333333333,1.0,0.0,0.08225881248605164
594,10,1.0,1.0,0.0,0.09342368771958065
595,5,0.16666666666666666,1.0,1.0,0.11143972969156336
596,3,0.25,0.0,1.0,0.3371561776509687
597,0,1.0,1.0,1.0,0.03201053544879579
598,3,0.8333333333333334,0.0,0.0,0.1217458137245624
599,12,0.5,0.0,1.0,0.07754710600926834
600,5,0.9166666666666666,0.0,0.0,0.024812668246276433
601,7,1.0,1.0,0.0,0.8227485033064788
602,4,0.25,1.0,1.0,0.058905175359384804
603,12,0.3333333333333333,1.0,1.0,0.07503146395155391
604,1,0.3333333333333333,0.0,1.0,0.05050181649226985
605,4,0.6666666666666666,0.0,1.0,0.06639313886857134
606,6,0.25,0.0,0.0,0.05366103602707212
607,9,0.9166666666666666,1.0,0.0,0.016620690529446397
608,1,0.6666666666666666,1.0,1.0,0.05561093132412159
609,6,0.6666666666666666,1.0,0.0,0.16989030291184168
610,0,0.4166666666666667,0.0,1.0,0.027630199143449382
611,1,0.4166666666666667,0.0,0.0,0.0039817486969988295
612,4,0.3333333333333333,1.0,1.0,0.060790801352721434
613,9,0.0,0.0,1.0,0.02617175765047935
614,1,0.25,0.0,1.0,0.049045733505858086
615,11,0.0,0.0,0.0,0.2306849368377203
616,5,0.08333333333333333,0.0,0.0,0.023819736985244887
617,1,0.5833333333333334,0.0,0.0,0.004530101471796537
618,0,0.4166666666666667,0.0,0.0,0.0011084980823867616
619,12,0.6666666666666666,0.0,0.0,0.007862081611992063
620,6,0.08333333333333333,0.0,1.0,0.14908562174802484
621,9,0.3333333333333333,0.0,1.0,0.029169714299359932
622,1,0.3333333333333333,1.0,0.0,0.02939436204903512
623,11,0.08333333333333333,0.0,1.0,0.48850979826808966
624,3,0.0,0.0,1.0,0.31351155977767536
625,3,0.9166666666666666,1.0,0.0,0.4667463841883362
626,11,1.0,1.0,1.0,0.656767719828289
627,4,0.08333333333333333,0.0,0.0,0.004759466234588265
628,6,0.3333333333333333,0.0,0.0,0.054083798327641965
629,6,0.5833333333333334,0.0,0.0,0.0557014390132952
630,1,0.16666666666666666,0.0,0.0,0.002822247910289486
631,10,0.6666666666666666,0.0,0.0,0.018898713051415147
632,1,0.5833333333333334,1.0,1.0,0.05438627679374005
633,5,0.16666666666666666,0.0,1.0,0.11158802079141457
634,10,0.75,0.0,0.0,0.018068813556223997
635,4,1.0,1.0,1.0,0.07394006504171462
636,8,0.3333333333333333,0.0,1.0,0.044537153406405766
637,8,0.9166666666666666,1.0,0.0,0.03622960886822051
638,4,0.25,1.0,0.0,0.03777059809072998
639,10,0.16666666666666666,0.0,0.0,0.01775955438377088
640,9,1.0,1.0,0.0,0.01885655474668608
641,7,0.25,0.0,1.0,0.48318075269967925
642,7,0.8333333333333334,0.0,1.0,0.580869504716571
643,0,0.9166666666666666,1.0,1.0,0.031206579525745605
644,1,1.0,1.0,0.0,0.03273135401566697
645,7,0.9166666666666666,0.0,0.0,0.3052225884786365
646,7,0.9166666666666666,1.0,0.0,0.757411090936053
647,4,0.3333333333333333,0.0,0.0,0.006179876809306195
648,1,0.0,1.0,0.0,0.02029789706710865
649,4,0.3333333333333333,0.0,1.0,0.060029888174359676
650,0,0.6666666666666666,1.0,1.0,0.028680913815158533
651,3,0.0,1.0,1.0,0.32614666903696576
652,7,0.9166666666666666,0.0,1.0,0.5948560382337498
653,12,0.9166666666666666,0.0,0.0,0.007918390956070751
654,12,0.4166666666666667,1.0,0.0,0.05258467259654178
655,12,0.4166666666666667,1.0,1.0,0.07713348292161179
656,1,0.25,0.0,0.0,0.003334928273393363
657,3,0.3333333333333333,1.0,0.0,0.45701371206231645
658,10,0.16666666666666666,1.0,0.0,0.08850738079886744
659,8,0.08333333333333333,0.0,1.0,0.041027695647700445
660,2,0.75,1.0,0.0,0.1252393515639994
661,4,0.75,0.0,0.0,0.006612662762748686
662,12,0.75,1.0,1.0,0.08447816715738343
663,2,0.5833333333333334,1.0,0.0,0.14128132354671036
664,4,0.75,1.0,1.0,0.06874663360040471
665,4,0.16666666666666666,0.0,0.0,0.00513063620419596
666,5,0.75,1.0,1.0,0.13295638502265789
667,1,0.3333333333333333,1.0,1.0,0.05075683001388276
668,0,0.3333333333333333,1.0,1.0,0.025793217347877064
669,0,0.9166666666666666,0.0,0.0,0.0005757704135375918
670,8,0.4166666666666667,1.0,0.0,0.03847697080493175
671,7,0.4166666666666667,1.0,1.0,0.5135854399956131
672,0,0.4166666666666667,1.0,1.0,0.0265980577108866
673,6,0.9166666666666666,1.0,1.0,0.18990370512535903
674,12,0.8333333333333334,0.0,0.0,0.00887741868532717
675,7,0.4166666666666667,0.0,1.0,0.5126373203591887
